title,authors,genre,description,image_url,rating
Allegiant,Veronica Roth,Business,A compelling Business novel by Veronica Roth. 'Allegiant' has captivated readers with its engaging narrative and deep character development. Rated 3.63 stars on Goodreads.,https://images.gr-assets.com/books/1395582745m/18710190.jpg,3.63
Bossypants,Tina Fey,Fantasy,A compelling Fantasy novel by Tina Fey. 'Bossypants' has captivated readers with its engaging narrative and deep character development. Rated 3.94 stars on Goodreads.,https://images.gr-assets.com/books/1481509554m/9418327.jpg,3.94
A Walk to Remember,Nicholas Sparks,Thriller,A compelling Thriller novel by Nicholas Sparks. 'A Walk to Remember' has captivated readers with its engaging narrative and deep character development. Rated 4.15 stars on Goodreads.,https://images.gr-assets.com/books/1385738968m/3473.jpg,4.15
Confessions of a Shopaholic,Sophie Kinsella,Business,A compelling Business novel by Sophie Kinsella. 'Confessions of a Shopaholic' has captivated readers with its engaging narrative and deep character development. Rated 3.61 stars on Goodreads.,https://images.gr-assets.com/books/1327872404m/9416.jpg,3.61
Les Misérables,"Victor Hugo, Lee Fahnestock, Norman MacAfee",History,"A compelling History novel by Victor Hugo, Lee Fahnestock, Norman MacAfee. 'Les Misérables' has captivated readers with its engaging narrative and deep character development. Rated 4.14 stars on Goodreads.",https://images.gr-assets.com/books/1411852091m/24280.jpg,4.14
A Clash of Kings,George R.R. Martin,Mystery,A compelling Mystery novel by George R.R. Martin. 'A Clash of Kings' has captivated readers with its engaging narrative and deep character development. Rated 4.4 stars on Goodreads.,https://images.gr-assets.com/books/1358254974m/10572.jpg,4.4
The Memory Keeper's Daughter,Kim Edwards,History,A compelling History novel by Kim Edwards. 'The Memory Keeper's Daughter' has captivated readers with its engaging narrative and deep character development. Rated 3.64 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.64
Me Before You,Jojo Moyes,Business,A compelling Business novel by Jojo Moyes. 'Me Before You' has captivated readers with its engaging narrative and deep character development. Rated 4.27 stars on Goodreads.,https://images.gr-assets.com/books/1357108762m/15507958.jpg,4.27
Catch-22,Joseph Heller,Business,A compelling Business novel by Joseph Heller. 'Catch-22' has captivated readers with its engaging narrative and deep character development. Rated 3.98 stars on Goodreads.,https://images.gr-assets.com/books/1463157317m/168668.jpg,3.98
Tuesdays with Morrie,"Mitch Albom, Saulius Dagys",Romance,"A compelling Romance novel by Mitch Albom, Saulius Dagys. 'Tuesdays with Morrie' has captivated readers with its engaging narrative and deep character development. Rated 4.06 stars on Goodreads.",https://images.gr-assets.com/books/1423763749m/6900.jpg,4.06
Middlesex,Jeffrey Eugenides,History,A compelling History novel by Jeffrey Eugenides. 'Middlesex' has captivated readers with its engaging narrative and deep character development. Rated 3.98 stars on Goodreads.,https://images.gr-assets.com/books/1437029776m/2187.jpg,3.98
The Adventures of Tom Sawyer,"Mark Twain, Guy Cardwell, John Seelye",Romance,"A compelling Romance novel by Mark Twain, Guy Cardwell, John Seelye. 'The Adventures of Tom Sawyer' has captivated readers with its engaging narrative and deep character development. Rated 3.89 stars on Goodreads.",https://images.gr-assets.com/books/1404811979m/24583.jpg,3.89
A Wrinkle in Time,Madeleine L'Engle,Romance,A compelling Romance novel by Madeleine L'Engle. 'A Wrinkle in Time' has captivated readers with its engaging narrative and deep character development. Rated 4.04 stars on Goodreads.,https://images.gr-assets.com/books/1329061522m/18131.jpg,4.04
The Joy Luck Club,Amy Tan,Biography,A compelling Biography novel by Amy Tan. 'The Joy Luck Club' has captivated readers with its engaging narrative and deep character development. Rated 3.9 stars on Goodreads.,https://images.gr-assets.com/books/1304978653m/7763.jpg,3.9
The Handmaid's Tale,Margaret Atwood,Romance,A compelling Romance novel by Margaret Atwood. 'The Handmaid's Tale' has captivated readers with its engaging narrative and deep character development. Rated 4.06 stars on Goodreads.,https://images.gr-assets.com/books/1498057733m/38447.jpg,4.06
The Sisterhood of the Traveling Pants,Ann Brashares,Business,A compelling Business novel by Ann Brashares. 'The Sisterhood of the Traveling Pants' has captivated readers with its engaging narrative and deep character development. Rated 3.75 stars on Goodreads.,https://images.gr-assets.com/books/1461611233m/452306.jpg,3.75
Lolita,"Vladimir Nabokov, Craig Raine",Science Fiction,"A compelling Science Fiction novel by Vladimir Nabokov, Craig Raine. 'Lolita' has captivated readers with its engaging narrative and deep character development. Rated 3.88 stars on Goodreads.",https://images.gr-assets.com/books/1377756377m/7604.jpg,3.88
Wicked: The Life and Times of the Wicked Witch of the West,"Gregory Maguire, Douglas Smith",Thriller,"A compelling Thriller novel by Gregory Maguire, Douglas Smith. 'Wicked: The Life and Times of the Wicked Witch of the West' has captivated readers with its engaging narrative and deep character development. Rated 3.52 stars on Goodreads.",https://images.gr-assets.com/books/1437733293m/37442.jpg,3.52
The Firm,John Grisham,Thriller,A compelling Thriller novel by John Grisham. 'The Firm' has captivated readers with its engaging narrative and deep character development. Rated 3.99 stars on Goodreads.,https://images.gr-assets.com/books/1418465200m/5358.jpg,3.99
Room,Emma Donoghue,Biography,A compelling Biography novel by Emma Donoghue. 'Room' has captivated readers with its engaging narrative and deep character development. Rated 4.03 stars on Goodreads.,https://images.gr-assets.com/books/1344265419m/7937843.jpg,4.03
"The Tragicall Historie of Hamlet, Prince of Denmark","William Shakespeare, Richard Andrews, Rex Gibson",History,"A compelling History novel by William Shakespeare, Richard Andrews, Rex Gibson. 'The Tragicall Historie of Hamlet, Prince of Denmark' has captivated readers with its engaging narrative and deep character development. Rated 4.0 stars on Goodreads.",https://images.gr-assets.com/books/1351051208m/1420.jpg,4.0
Dune,Frank Herbert,Science Fiction,A compelling Science Fiction novel by Frank Herbert. 'Dune' has captivated readers with its engaging narrative and deep character development. Rated 4.19 stars on Goodreads.,https://images.gr-assets.com/books/1434908555m/234225.jpg,4.19
The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,Business,A compelling Business novel by Malcolm Gladwell. 'The Tipping Point: How Little Things Can Make a Big Difference' has captivated readers with its engaging narrative and deep character development. Rated 3.92 stars on Goodreads.,https://images.gr-assets.com/books/1473396980m/2612.jpg,3.92
Steve Jobs,Walter Isaacson,Science Fiction,A compelling Science Fiction novel by Walter Isaacson. 'Steve Jobs' has captivated readers with its engaging narrative and deep character development. Rated 4.09 stars on Goodreads.,https://images.gr-assets.com/books/1327861368m/11084145.jpg,4.09
One Flew Over the Cuckoo's Nest,Ken Kesey,History,A compelling History novel by Ken Kesey. 'One Flew Over the Cuckoo's Nest' has captivated readers with its engaging narrative and deep character development. Rated 4.18 stars on Goodreads.,https://images.gr-assets.com/books/1485308778m/332613.jpg,4.18
The Old Man and the Sea,Ernest Hemingway,Fantasy,A compelling Fantasy novel by Ernest Hemingway. 'The Old Man and the Sea' has captivated readers with its engaging narrative and deep character development. Rated 3.73 stars on Goodreads.,https://images.gr-assets.com/books/1329189714m/2165.jpg,3.73
The Grapes of Wrath,John Steinbeck,Biography,A compelling Biography novel by John Steinbeck. 'The Grapes of Wrath' has captivated readers with its engaging narrative and deep character development. Rated 3.92 stars on Goodreads.,https://images.gr-assets.com/books/1352912927m/4395.jpg,3.92
The Five People You Meet in Heaven,Mitch Albom,Business,A compelling Business novel by Mitch Albom. 'The Five People You Meet in Heaven' has captivated readers with its engaging narrative and deep character development. Rated 3.9 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.9
Anne of Green Gables,L.M. Montgomery,Thriller,A compelling Thriller novel by L.M. Montgomery. 'Anne of Green Gables' has captivated readers with its engaging narrative and deep character development. Rated 4.23 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.23
City of Glass,Cassandra Clare,Mystery,A compelling Mystery novel by Cassandra Clare. 'City of Glass' has captivated readers with its engaging narrative and deep character development. Rated 4.34 stars on Goodreads.,https://images.gr-assets.com/books/1369452339m/3777732.jpg,4.34
A Storm of Swords,George R.R. Martin,Biography,A compelling Biography novel by George R.R. Martin. 'A Storm of Swords' has captivated readers with its engaging narrative and deep character development. Rated 4.54 stars on Goodreads.,https://images.gr-assets.com/books/1497931121m/62291.jpg,4.54
Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,Biography,A compelling Biography novel by Rebecca Wells. 'Divine Secrets of the Ya-Ya Sisterhood' has captivated readers with its engaging narrative and deep character development. Rated 3.79 stars on Goodreads.,https://images.gr-assets.com/books/1408313524m/137791.jpg,3.79
Outlander,Diana Gabaldon,Science Fiction,A compelling Science Fiction novel by Diana Gabaldon. 'Outlander' has captivated readers with its engaging narrative and deep character development. Rated 4.2 stars on Goodreads.,https://images.gr-assets.com/books/1402600310m/10964.jpg,4.2
The Scarlet Letter,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",Thriller,"A compelling Thriller novel by Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym. 'The Scarlet Letter' has captivated readers with its engaging narrative and deep character development. Rated 3.37 stars on Goodreads.",https://images.gr-assets.com/books/1404810944m/12296.jpg,3.37
Miss Peregrine’s Home for Peculiar Children,Ransom Riggs,Biography,A compelling Biography novel by Ransom Riggs. 'Miss Peregrine’s Home for Peculiar Children' has captivated readers with its engaging narrative and deep character development. Rated 3.89 stars on Goodreads.,https://images.gr-assets.com/books/1472782916m/9460487.jpg,3.89
Luftslottet som sprängdes,"Stieg Larsson, Reg Keeland",Fiction,"A compelling Fiction novel by Stieg Larsson, Reg Keeland. 'Luftslottet som sprängdes' has captivated readers with its engaging narrative and deep character development. Rated 4.2 stars on Goodreads.",https://images.gr-assets.com/books/1327708260m/6892870.jpg,4.2
The Martian,Andy Weir,Mystery,A compelling Mystery novel by Andy Weir. 'The Martian' has captivated readers with its engaging narrative and deep character development. Rated 4.39 stars on Goodreads.,https://images.gr-assets.com/books/1413706054m/18007564.jpg,4.39
The Pillars of the Earth,Ken Follett,Fiction,A compelling Fiction novel by Ken Follett. 'The Pillars of the Earth' has captivated readers with its engaging narrative and deep character development. Rated 4.29 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.29
,Anthony Doerr,Biography,A compelling Biography novel by Anthony Doerr. '' has captivated readers with its engaging narrative and deep character development. Rated 4.31 stars on Goodreads.,https://images.gr-assets.com/books/1451445646m/18143977.jpg,4.31
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,Mystery,"A compelling Mystery novel by Laura Hillenbrand. 'Unbroken: A World War II Story of Survival, Resilience, and Redemption' has captivated readers with its engaging narrative and deep character development. Rated 4.4 stars on Goodreads.",https://images.gr-assets.com/books/1327861115m/8664353.jpg,4.4
Deception Point,Dan Brown,Fiction,A compelling Fiction novel by Dan Brown. 'Deception Point' has captivated readers with its engaging narrative and deep character development. Rated 3.67 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.67
The Goldfinch,Donna Tartt,Romance,A compelling Romance novel by Donna Tartt. 'The Goldfinch' has captivated readers with its engaging narrative and deep character development. Rated 3.87 stars on Goodreads.,https://images.gr-assets.com/books/1451554970m/17333223.jpg,3.87
Thirteen Reasons Why,Jay Asher,Mystery,A compelling Mystery novel by Jay Asher. 'Thirteen Reasons Why' has captivated readers with its engaging narrative and deep character development. Rated 4.02 stars on Goodreads.,https://images.gr-assets.com/books/1333822506m/1217100.jpg,4.02
